ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Tree Number,Species,Decay Class,Tree Damage Code,Damage Agent,Beetle Evidence,Cone Production,Shrubs under trees,Diameter Units,DBH,Height Units,Height,Crown Base Height,CR,Max Crown Scorch Ht,Max Stem Char Ht,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
842,821c4432-c727-42d6-b52b-309f39a39eae,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,18.8,,38.2,25.9,32.19895288,,2,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
843,8a5a7885-2415-4a28-94a6-5258564efb55,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,15.6,,29.2,7,76.02739726,20.1,5,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
844,5bb473f2-f532-469f-902a-bd8f0406fc30,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,34.2,,62.3,18.6,70.14446228,12.6,5,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
845,975b7c2a-6165-4656-87f1-4e6eeadd7730,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,43,,62.6,21.2,66.1341853,,7,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
846,e583cffc-e3ee-40ae-8a36-77fd9c899fdc,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,25.4,,26.6,7,73.68421053,9,2,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
847,98723ffb-2147-4bd6-aab1-a7186ea10c29,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,31.5,,51.7,22.6,56.28626692,12,6,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
848,23b501f9-3eae-413b-9d3b-0743d87d30ba,LonePine,Pre,STS,No,Bradfield,BR05,83,NA,,PIPO,L,,,G,None,<half,cm,53.7,ft,56.9,26.6,53.2513181,,6,,a9d8d01d-13bb-4f6b-a033-927f6b995969,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
828,77b0b267-12ae-4321-bd98-869d2a4ca085,LonePine,Pre,STS,No,Bradfield,BR05,84,NA,,QUGA,L,,,G,None,>half,cm,11.5,ft,8,,,,,,bf20f6f1-be4d-48b1-a034-67911b1acc1e,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
829,6e5652e9-ab3d-481d-a6db-b868acb7caf5,LonePine,Pre,STS,No,Bradfield,BR05,84,NA,,PIPO,L,,,G,None,<half,cm,44.8,ft,45.2,0.3,99.33628319,5,2,,bf20f6f1-be4d-48b1-a034-67911b1acc1e,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
830,b23836c6-928f-4f74-8574-92b0d0490e4c,LonePine,Pre,STS,No,Bradfield,BR05,84,NA,,PIPO,L,,,G,None,<half,cm,58.3,ft,60.6,18.1,70.1320132,,,,bf20f6f1-be4d-48b1-a034-67911b1acc1e,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
818,7f8b8719-175b-4514-a31f-24cdf70f682b,LonePine,Pre,STS,No,Bradfield,BR05,85,NA,,PIPO,L,,,G,None,<half,cm,59,ft,61.8,14.7,76.21359223,2,,,9da3cb42-b0fa-408b-9f62-60cb0298a524,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
819,a343955a-9a33-4190-b4ae-926301ff61d2,LonePine,Pre,STS,No,Bradfield,BR05,85,NA,,PIPO,L,,,G,None,>half,cm,53.3,,70.1,19.2,72.61055635,,5,,9da3cb42-b0fa-408b-9f62-60cb0298a524,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
820,2bda4ca9-182a-4553-bb88-e28c10f8e020,LonePine,Pre,STS,No,Bradfield,BR05,85,NA,,PIPO,L,,,G,None,>half,cm,58.4,,64.2,21.8,66.04361371,3,,,9da3cb42-b0fa-408b-9f62-60cb0298a524,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
821,5db6ce67-a4ce-45a1-ae02-6c1fde0373aa,LonePine,Pre,STS,No,Bradfield,BR05,85,NA,,PIPO,L,,,G,None,>half,cm,52.6,,45.6,15.6,65.78947368,,5,,9da3cb42-b0fa-408b-9f62-60cb0298a524,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
822,786f16f3-0e71-4796-9bb1-28b420528185,LonePine,Pre,STS,No,Bradfield,BR05,85,NA,,PIPO,L,,,G,None,>half,cm,33.9,,45.3,28.8,36.42384106,,1.5,,9da3cb42-b0fa-408b-9f62-60cb0298a524,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
823,ef6ba4a4-c859-4a83-8227-7d42a808067c,LonePine,Pre,STS,No,Bradfield,BR05,85,NA,,PIPO,L,,,G,None,>half,cm,62.6,,27.6,6,78.26086957,,2,,9da3cb42-b0fa-408b-9f62-60cb0298a524,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
824,0b979a70-0a82-4ae5-bf62-b472889558e8,LonePine,Pre,STS,No,Bradfield,BR05,85,NA,,PIPO,L,,,G,None,>half,cm,18.2,,31.8,15.6,50.94339623,,,,9da3cb42-b0fa-408b-9f62-60cb0298a524,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
825,0469235b-00c5-4d5b-8a59-9212b6b445c9,LonePine,Pre,STS,No,Bradfield,BR05,85,NA,,PIPO,L,,,G,None,<half,cm,15.1,,31.3,12.9,58.78594249,,3,,9da3cb42-b0fa-408b-9f62-60cb0298a524,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
826,617e32dd-264c-4fa4-9945-0c426d0bf0b6,LonePine,Pre,STS,No,Bradfield,BR05,85,NA,,PIPO,L,,,G,None,<half,cm,17.6,,26.6,11.2,57.89473684,,,,9da3cb42-b0fa-408b-9f62-60cb0298a524,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
827,e380c694-9a4e-472a-b2bf-f80122029ffa,LonePine,Pre,STS,No,Bradfield,BR05,85,NA,,PIPO,L,,,G,None,<half,cm,27.2,ft,47.1,40.6,13.80042463,,1,,9da3cb42-b0fa-408b-9f62-60cb0298a524,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
779,cf5f6d00-d2ef-4904-9a3f-9d54d24e360b,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,None,<half,cm,43.3,ft,59.5,32.8,44.87394958,,,"All are pipo, live, green w/o tubes, cm, feet, less than 50, no cones",4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
780,75acb617-7d97-4134-8b18-640e52921c4a,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,49.9,,21.9,3,86.30136986,16,1,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
781,f03a750f-d85d-4af4-b424-3be06ed8f427,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,2,m,27,12,55.55555556,,1,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
782,58432507-5104-4881-a26a-1170c38bfb82,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,32,,46.3,10.6,77.10583153,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
783,d2b92756-a9b8-41ba-b9ea-46f9c9b4a0b0,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,68.8,,63.8,44.2,30.72100313,,2,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
784,04e2a2c0-fa78-42f2-b0c0-3a0ed4098d1a,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,>half,cm,17.2,ft,38.5,15.2,60.51948052,,3,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
785,7259587e-5e75-491c-82ed-378767da62ba,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,25.5,ft,51.4,30.1,41.43968872,,3,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
786,3c858d12-f1f0-47f3-82e8-f7908b7f57b3,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,43.4,ft,64,25.6,60,,3,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
787,2560b975-6fb9-4b35-a2a8-15c1fc686a98,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,47.9,,50.8,30.6,39.76377953,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
788,1e6d176e-d2f0-4355-9cf7-b3804a0ebc9f,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,40.2,,51.7,22.6,56.28626692,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
789,22c7ef79-b65c-46e4-b4b3-0d56e6d848f4,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,31.3,,52.5,18.6,64.57142857,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
790,31a7e3c7-755b-43e6-a92e-6644c601f805,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,35.6,,52.6,19.8,62.35741445,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
791,c6b2d874-2d34-4fc7-9f41-acef8446eb70,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,19.8,,33.1,8.9,73.11178248,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
792,27cf4234-a062-4d67-a0c7-573ae3e660f8,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,21.2,,32,5,84.375,8,2,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
793,7474ef04-96d9-4b86-b5d5-e5287470aaee,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,34.5,,52.1,16.9,67.56238004,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
794,55954210-a867-4e25-ad78-635245ecc20c,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,25.3,,53.1,44.6,16.00753296,,3,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
795,74bd9f63-252c-449f-92cd-d2d3e623b46c,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,22,,37.3,8,78.55227882,,3,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
796,eb3dbd36-e9e3-48e0-adb3-0fcd89af35ae,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,31.9,,61.4,31.9,48.04560261,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
797,03f0f24e-e6f0-4025-a7ad-2847209953d2,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,25.7,,52,44.6,14.23076923,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
798,0f605a65-c523-4eeb-8bdc-51d982c4deb8,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,17.9,,41.3,22.6,45.27845036,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
799,32016208-e2cc-4825-837e-a95125993705,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,37.1,,59.2,42.1,28.88513514,,1,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
800,3d49968a-2366-4d04-a7fa-e6e12ca37d4b,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,32.6,,57.6,40.7,29.34027778,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
801,26834740-2ece-4df7-b3d3-773ab411a050,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,14.8,,25,20,20,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
802,cbec6c83-4321-46ff-ae50-a4a094beec9e,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,20,,30.4,10.2,66.44736842,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
803,2b1259e3-5a25-4d0d-a8d4-cd700ce49335,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,18.9,,43.5,30.6,29.65517241,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
804,c0451990-6562-4d81-89d3-21a27f37ef6b,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,20.7,,42.6,12.2,71.36150235,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
805,fd3ca7bb-76fc-4c4b-bb21-2293223cf94a,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,30.1,,40,28.8,28,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
806,87c9c60e-f984-4b94-8025-d5000cc94efb,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,16.2,,24.7,8,67.61133603,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
807,e93f7f8e-dfa5-457c-b025-740980d52de8,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,,,,G,None,<half,cm,20.5,,63,61,3.174603175,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
808,ccd4e80a-489a-4412-8f03-93d5fdb44ce4,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,None,<half,cm,38.3,ft,57.9,48.63,16.01036269,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
809,c3a86409-b84f-41c3-af4d-f6ab5ae0f2fd,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,None,<half,cm,49.4,,59.7,13.6,77.21943049,,2,,bc77d549-4835-40e7-9237-3eca8ede29e4,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
810,8e9d167d-e6f8-422b-95d3-7daa830f2bcf,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,D,,,D,None,>half,cm,18.2,ft,23,,,,,,bc77d549-4835-40e7-9237-3eca8ede29e4,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
811,1c1269e3-cd04-48e0-9b27-a56ca0784bbd,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,None,<half,cm,31.8,,47,18.2,61.27659574,,,,bc77d549-4835-40e7-9237-3eca8ede29e4,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
812,1d87493e-9a7f-4448-bf42-f3e39a1674f3,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,None,>half,cm,39.8,ft,52.6,17.6,66.53992395,,1,,bc77d549-4835-40e7-9237-3eca8ede29e4,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
813,dda3ec8f-185f-4fe4-aa3a-56f7bb886cde,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,None,<half,cm,11.8,ft,11.2,7,37.5,,,,bc77d549-4835-40e7-9237-3eca8ede29e4,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
814,d373c7a0-31a0-4140-ab93-c6d7c61d5db8,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,None,>half,cm,51.4,ft,57,15.4,72.98245614,,,,bc77d549-4835-40e7-9237-3eca8ede29e4,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
815,cfa154d5-a2eb-4546-823d-458738b13fdf,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,,None,<half,cm,31.8,ft,52.9,18.9,64.27221172,,,,bc77d549-4835-40e7-9237-3eca8ede29e4,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
816,d15b9786-f39e-44ef-ba31-c7eaa5d2859b,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,,None,<half,cm,20,ft,25.2,9.2,63.49206349,,,,bc77d549-4835-40e7-9237-3eca8ede29e4,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
817,79052418-1ed5-47d1-870c-59ee5ebe689b,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,None,>half,cm,62.7,ft,51.4,13.6,73.54085603,,,,bc77d549-4835-40e7-9237-3eca8ede29e4,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
776,81ae31f0-0ae0-4910-8ddc-7da0732e79a0,LonePine,Pre,STS,No,Bradfield,BR05,88,NA,,PIPO,L,,,G,None,<half,cm,38.98,ft,45.6,13,71.49122807,,,,e52b5fa4-8c6e-4f57-bf39-a8cc10da2027,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
777,3452b0c8-3dd8-4b9d-b2a5-a79e535131e8,LonePine,Pre,STS,No,Bradfield,BR05,88,NA,,PIPO,L,,,G,None,<half,cm,37.2,ft,55.8,13,76.70250896,,,,e52b5fa4-8c6e-4f57-bf39-a8cc10da2027,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
778,2ef637ae-a8d5-4697-a05d-75591fc41440,LonePine,Pre,STS,No,Bradfield,BR05,88,NA,,PIPO,L,,,G,None,<half,cm,47.4,ft,59.2,17.2,70.94594595,,,,e52b5fa4-8c6e-4f57-bf39-a8cc10da2027,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
766,715cd2c5-3ed7-4433-8e83-5b59b4542123,LonePine,Pre,STS,No,Bradfield,BR05,89,NA,,PIPO,L,,,G,None,<half,cm,68.1,ft,62.7,28.9,53.90749601,,7,,844ac999-cbc5-429f-9d04-95cf4acaf3ab,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
767,b51fff48-6678-4a17-95e3-1f84c6dee57d,LonePine,Pre,STS,No,Bradfield,BR05,89,NA,,PIPO,L,,,G,None,<half,,54.7,,79.2,30,62.12121212,,1,,844ac999-cbc5-429f-9d04-95cf4acaf3ab,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
768,1bbc6fb8-1080-42e4-8f9c-78ed9bd62e5c,LonePine,Pre,STS,No,Bradfield,BR05,89,NA,,PIPO,L,,,G,None,<half,,13.7,,36.7,6.1,83.37874659,,1,,844ac999-cbc5-429f-9d04-95cf4acaf3ab,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
769,c4710cd6-af70-479b-87d1-509246fc9993,LonePine,Pre,STS,No,Bradfield,BR05,89,NA,,PIPO,L,,,G,None,>half,,31.6,,43.7,12.2,72.08237986,,1,,844ac999-cbc5-429f-9d04-95cf4acaf3ab,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
770,7e105755-0600-4c00-8b36-754aeb8090b5,LonePine,Pre,STS,No,Bradfield,BR05,89,NA,,PIPO,L,,,G,None,>half,,31.5,,49.3,12.6,74.44219067,,,,844ac999-cbc5-429f-9d04-95cf4acaf3ab,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
771,b79aa16d-8053-4f73-88b5-40be0c11315f,LonePine,Pre,STS,No,Bradfield,BR05,89,NA,,PIPO,L,,,G,None,>half,,24.6,,44.7,5.5,87.69574944,,,,844ac999-cbc5-429f-9d04-95cf4acaf3ab,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
772,7d2c2934-d51f-4feb-892b-48dfbf2210b4,LonePine,Pre,STS,No,Bradfield,BR05,89,NA,,PIPO,L,,,G,None,>half,,37.1,,53.1,29.5,44.44444444,,,,844ac999-cbc5-429f-9d04-95cf4acaf3ab,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
773,95b963e1-320d-4e26-973f-242465fc65e9,LonePine,Pre,STS,No,Bradfield,BR05,89,NA,,PIPO,L,,,G,None,<half,,46.7,,57.4,14.3,75.08710801,,,,844ac999-cbc5-429f-9d04-95cf4acaf3ab,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
774,5616ef06-8fab-4a51-be5d-b324a038b2f4,LonePine,Pre,STS,No,Bradfield,BR05,89,NA,,PIPO,L,,,G,None,>half,,11.8,,20,6,70,,,,844ac999-cbc5-429f-9d04-95cf4acaf3ab,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
775,f50be4da-4dd4-4364-9043-14a7af9c29ce,LonePine,Pre,STS,No,Bradfield,BR05,89,NA,,PIPO,L,,,G,None,>half,cm,45.1,ft,60.4,16.1,73.34437086,,,,844ac999-cbc5-429f-9d04-95cf4acaf3ab,7/23/20 14:50,MSI.swindell,7/23/20 14:50,MSI.swindell
356,4e18796e-cfe0-4506-915c-56135fbce26e,LonePine,Pre,LTR,No,wolf_den,,91,NA,,PIPO,D,I,BB,DG,,>half,,53.2,,,,,,,,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
357,0d5718f8-34ff-4fbf-b087-3036babad8c3,LonePine,Pre,LTR,No,wolf_den,,91,NA,,QUGA,L,,,,,,,10.3,,,,,,,8of these,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
357,0d5718f8-34ff-4fbf-b087-3036babad8c3,LonePine,Pre,LTR,No,wolf_den,,91,NA,,QUGA,L,,,,,,,10.3,,,,,,,8of these,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
357,0d5718f8-34ff-4fbf-b087-3036babad8c3,LonePine,Pre,LTR,No,wolf_den,,91,NA,,QUGA,L,,,,,,,10.3,,,,,,,8of these,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
357,0d5718f8-34ff-4fbf-b087-3036babad8c3,LonePine,Pre,LTR,No,wolf_den,,91,NA,,QUGA,L,,,,,,,10.3,,,,,,,8of these,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
357,0d5718f8-34ff-4fbf-b087-3036babad8c3,LonePine,Pre,LTR,No,wolf_den,,91,NA,,QUGA,L,,,,,,,10.3,,,,,,,8of these,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
357,0d5718f8-34ff-4fbf-b087-3036babad8c3,LonePine,Pre,LTR,No,wolf_den,,91,NA,,QUGA,L,,,,,,,10.3,,,,,,,8of these,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
357,0d5718f8-34ff-4fbf-b087-3036babad8c3,LonePine,Pre,LTR,No,wolf_den,,91,NA,,QUGA,L,,,,,,,10.3,,,,,,,8of these,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
357,0d5718f8-34ff-4fbf-b087-3036babad8c3,LonePine,Pre,LTR,No,wolf_den,,91,NA,,QUGA,L,,,,,,,10.3,,,,,,,8of these,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
358,29a3b49e-b39b-4e70-9d89-7e0d45e3b35f,LonePine,Pre,LTR,No,wolf_den,,91,NA,,PIPO,L,,,G,Few,<half,cm,24.2,ft,24.8,4.5,81.85483871,,,,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
359,70a9845d-cbd0-4bf9-b924-e3dbb2fc0913,LonePine,Pre,LTR,No,wolf_den,,91,NA,,PIPO,L,,,G,None,>half,,51.9,,65.2,23.7,63.65030675,,,,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
360,2f8e123a-3e52-4f7c-8f38-c124b03d1356,LonePine,Pre,LTR,No,wolf_den,,91,NA,,PIPO,L,,,G,None,>half,,38.3,,66.7,6,91.00449775,,,,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
361,1097cd25-75d6-4548-b407-3c8294f62b4e,LonePine,Pre,LTR,No,wolf_den,,91,NA,,PIPO,L,,,G,None,>half,,22.6,,42.8,12,71.96261682,,,,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
362,7c7be735-ad4d-42b9-ab41-556cd30d492c,LonePine,Pre,LTR,No,wolf_den,,91,NA,,PIPO,L,,,G,None,<half,,51.3,,68.3,13.6,80.08784773,,,,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
363,d3267178-c44f-4779-9505-4e011830af1d,LonePine,Pre,LTR,No,wolf_den,,91,NA,,PIPO,L,,,G,None,<half,,44.8,,64.6,12.2,81.11455108,,,,56f5a838-cc3d-4137-bd79-4b124175244d,7/17/20 3:53,MSI.forest,7/17/20 3:53,MSI.forest
