Project ,Date,Year,Plot,Observers,Plot_area,Units_dist,Units_dbh,Area,Tree_id,Species,Azimuth,Distance,DBH,BA,Height,CBH,CR,Decay_Class,Char_Height,Scorch_Height,Beetle,Cone,Shrub,Notes,Entry_date,Entered_by
Lone Pine,20230911,2023,266,"CC, CM, NS",0.1,ft,in,STS to LTR,112,PIPO,285,27,7.3,,50.9,29.4,,L,5.5,na,G,N,0,,20230927,CM
Lone Pine,20230911,2023,266,"CC, CM, NS",0.1,ft,in,STS to LTR,S3,PIPO,308,12.5,13.6,,na,na,,D4,na,na,na,na,na,,20230927,CM
Lone Pine,20230911,2023,266,"CC, CM, NS",0.1,ft,in,STS to LTR,S4,PIPO,342,12,15,,na,na,,D4,na,na,na,na,na,,20230927,CM
Lone Pine,20230911,2023,269,"CC, CM, NS",0.1,ft,in,STS to LTR,101,PIPO,123,35,15.4,,79.7,58,,L,13.2,na,G,M,0,,20230927,CM
Lone Pine,20230911,2023,269,"CC, CM, NS",0.1,ft,in,STS to LTR,102,PIPO,143,30,17.9,,79.1,49.6,,L,15.7,na,G,M,1,,20230927,CM
Lone Pine,20230911,2023,269,"CC, CM, NS",0.1,ft,in,STS to LTR,103,PIPO,187,26.5,16.8,,84.8,53.1,,L,12.4,na,G,M,0,,20230927,CM
Lone Pine,20230911,2023,269,"CC, CM, NS",0.1,ft,in,STS to LTR,104,PIPO,200,36,21.8,,87.2,32.9,,L,14.6,na,G,M,0,,20230927,CM
Lone Pine,20230911,2023,269,"CC, CM, NS",0.1,ft,in,STS to LTR,105,PIPO,314,35.5,27.6,,91.5,32,,L,na,na,G,M,0,,20230927,CM
Lone Pine,20230912,2023,618,"CC, CM, NS",0.1,ft,in,STS to LTR,958,PIPO,69,32,17.4,,56.4,21.9,,L,na,na,G,D,0,,20230927,CM
Lone Pine,20230912,2023,618,"CC, CM, NS",0.1,ft,in,STS to LTR,P2,PIPO,242,35.5,16,,75.5,27.6,,L,na,na,G,D,0,,20230927,CM
Lone Pine,20230912,2023,618,"CC, CM, NS",0.1,ft,in,STS to LTR,P3,PIPO,246,33,22.8,,77.8,26.8,,L,na,na,G,D,0,,20230927,CM
Lone Pine,20230912,2023,618,"CC, CM, NS",0.1,ft,in,STS to LTR,P4,PIPO,259,21.5,13.3,,45.9,14.8,,L,na,na,G,D,1,,20230927,CM
Lone Pine,20230912,2023,624,"CC, CM, NS",0.1,ft,in,STS to LTR,935,PIPO,28,25,9.4,,34.6,3.2,,L,na,na,GPT,D,0,Pitch tubes,20230927,CM
Lone Pine,20230912,2023,624,"CC, CM, NS",0.1,ft,in,STS to LTR,P2,PIPO,28,25.5,5.3,,17.1,6.8,,L,na,na,GPT,D,0,pitch tubes,20230927,CM
Lone Pine,20230912,2023,624,"CC, CM, NS",0.1,ft,in,STS to LTR,P3,PIPO,55,28,19.8,,13.8,na,,D4,13.8,na,na,na,na,burnt stump; crazy lookin,20230927,CM
Lone Pine,20230912,2023,624,"CC, CM, NS",0.1,ft,in,STS to LTR,P4,PIPO,133,13.5,15.8,,47.2,13.6,,L,na,na,G,D,1,,20230927,CM
Lone Pine,20230912,2023,624,"CC, CM, NS",0.1,ft,in,STS to LTR,P5,PIPO,146,14,8.9,,37.7,11.3,,L,na,na,G,D,1,,20230927,CM
Lone Pine,20230912,2023,624,"CC, CM, NS",0.1,ft,in,STS to LTR,P6,PIPO,149,31.5,9.1,,21.2,9.7,,L,na,na,G,N,1,,20230927,CM
Lone Pine,20230912,2023,624,"CC, CM, NS",0.1,ft,in,STS to LTR,P7,PIPO,150,33.5,17.7,,66.7,21,,L,na,na,G,D,0,,20230927,CM
Lone Pine,20230912,2023,624,"CC, CM, NS",0.1,ft,in,STS to LTR,Q1,QUGA,199,14.5,4.9,,7.2,3.8,,L,na,na,na,na,1,,20230927,CM
Lone Pine,20230912,2023,624,"CC, CM, NS",0.1,ft,in,STS to LTR,Q2,QUGA,212,14,4,,7.5,5.8,,L,na,na,na,na,1,,20230927,CM
Lone Pine,20230912,2023,624,"CC, CM, NS",0.1,ft,in,STS to LTR,Q3,QUGA,218,13.5,4.9,,9.6,5.2,,L,na,na,na,na,1,,20230927,CM
Lone Pine,20230912,2023,624,"CC, CM, NS",0.1,ft,in,STS to LTR,P8,PIPO,336,24,28.3,,59.3,na,,D1,na,na,D,na,1,pitch tubes,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P1,PIPO,38,27.5,18,,59.6,na,,D2,na,na,D,N,na,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P2,PIPO,46,15,18.5,,55.9,na,,D2,na,na,D,N,na,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,936,PIPO,53,18,4.4,,15.2,3.7,,L,na,na,GPT,N,0,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,Q1,QUGA,102,30,4.1,,9.7,5.3,,L,na,na,GPT,na,1,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P4,PIPO,207,28,15.2,,58.7,22.2,,L,na,na,GPT,D,0,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P5,PIPO,212,29.5,4.9,,54.8,23.3,,L,na,na,GPT,D,0,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P6,PIPO,225,12.5,5.7,,27.2,4.3,,L,na,na,GPT,N,0,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P7,PIPO,315,31.5,16.3,,51.8,15.1,,L,na,na,GPT,D,0,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P8,PIPO,318,35,4.5,,9.8,7.7,,L,na,na,GPT,N,0,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P9,PIPO,319,33,5.8,,24.8,16.3,,L,na,na,GPT,N,0,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P10,PIPO,324,36.5,5.3,,12.3,9.6,,L,na,na,GPT,N,0,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P11,PIPO,327,34.5,7.1,,28.6,14.9,,L,na,na,GPT,S,0,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P12,PIPO,328,32.5,5.4,,23.3,15.7,,L,na,na,GPT,S,0,,20230927,CM
Lone Pine,20230912,2023,628,"CC, CM, NS",0.1,ft,in,STS to LTR,P13,PIPO,339,29,15.3,,4.3,22.5,,L,na,na,GPT,D,0,,20230927,CM
Lone Pine,20230912,2023,620,"CC, CM, NS",0.1,ft,in,STS to LTR,P1,PIPO,84,25.5,21.1,,64.3,na,,D2,na,na,D,na,na,,20230927,CM
Lone Pine,20230912,2023,620,"CC, CM, NS",0.1,ft,in,STS to LTR,P2,PIPO,157,3,10.3,,34.7,na,,D2,na,na,D,na,na,,20230927,CM
Lone Pine,20230912,2023,620,"CC, CM, NS",0.1,ft,in,STS to LTR,A1,POTR5,190,35,5.1,,18.4,na,,D4,na,na,na,na,na,,20230927,CM
Lone Pine,20230912,2023,620,"CC, CM, NS",0.1,ft,in,STS to LTR,959,PIPO,198,35,9.9,,44.9,14.9,,L,na,na,G,D,1,,20230927,CM
Lone Pine,20230912,2023,620,"CC, CM, NS",0.1,ft,in,STS to LTR,Q1,QUGA,225,28,4.1,,6.4,3.5,,L,na,na,G,na,1,,20230927,CM
Lone Pine,20230912,2023,620,"CC, CM, NS",0.1,ft,in,STS to LTR,Q2,QUGA,226,33,6.3,,27,6.2,,L,na,na,G,na,1,,20230927,CM
Lone Pine,20230912,2023,620,"CC, CM, NS",0.1,ft,in,STS to LTR,Q3,QUGA,227,15.5,4,,12.1,4.7,,L,na,na,G,na,1,,20230927,CM
Lone Pine,20230912,2023,620,"CC, CM, NS",0.1,ft,in,STS to LTR,Q4,QUGA,231,32,5.9,,23.6,5.6,,L,na,na,G,na,1,,20230927,CM
Lone Pine,20230912,2023,620,"CC, CM, NS",0.1,ft,in,STS to LTR,Q5,QUGA,233,34.5,5,,8.8,na,,D1,na,na,G,na,na,,20230927,CM
Lone Pine,20230912,2023,620,"CC, CM, NS",0.1,ft,in,STS to LTR,Q6,QUGA,236,33,5.2,,15.2,4.6,,L,na,na,G,na,0,,20230927,CM
Lone Pine,20230912,2023,620,"CC, CM, NS",0.1,ft,in,STS to LTR,P4,PIPO,244,21.5,20.9,,67.5,25.8,,L,na,na,G,D,0,,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,21,POTR5,23,28,5.6,,29.8,11.8,,L,na,na,na,na,0,"spray painted w ""21"" in orange",20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,A2,POTR5,36,26.5,6,,34.3,16.2,,L,na,na,na,na,0,,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,A3,POTR5,37,35.5,4.9,,26.9,na,,D1,na,na,na,na,na,,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,A4,POTR5,43,26,4.8,,33.7,17.5,,L,na,na,na,na,0,,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,A5,POTR5,65,22,5,,35.1,23.2,,L,na,na,na,na,0,,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,A6,POTR5,82,22,5.3,,31.6,17.2,,L,na,na,na,na,0,,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,A7,POTR5,83,24.5,5.4,,29.5,18.8,,L,na,na,na,na,0,,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,P1,PIPO,145,28.5,24,,70.4,na,,D1,na,na,D,N,na,pitch tubes,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,P2,PIPO,185,14,21,,80.9,na,,D1,na,na,D,N,na,pitch tubes,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,P3,PIPO,244,28.5,16,,66,na,,D1,na,na,G,N,na,dead but no pitch tubes,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,P4,PIPO,249,21.5,16.2,,70,na,,D1,na,na,D,N,na,pitch tubes,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,P5,PIPO,256,33.5,10.8,,59.9,na,,D1,na,na,D,N,na,pitch tubes,20230927,CM
Lone Pine,20230912,2023,626,"CC, CM, NS",0.1,ft,in,STS to LTR,P6,PIPO,333,26.5,17.6,,75.6,na,,D1,na,na,D,N,na,pitch tubes,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,994,PIPO,12,27.5,19,,67.3,30.3,,L,na,na,G,D,0,,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A1,POTR5,18,18,4.9,,33.1,14.1,,L,na,na,na,na,1,,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,P2,PIPO,56,11.5,19.1,,59.1,30.1,,L,na,na,G,D,1,,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,P3,PIPO,95,13,12.4,,36,8.6,,L,na,na,G,S,0,,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,P4,PIPO,136,36.5,10.2,,42.3,7.2,,L,na,na,G,S,0,,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A2,POTR5,138,8,9.2,,30.3,na,,D2,na,na,na,na,na,bark falling off,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A3,POTR6,145,34.5,9.1,,36.6,na,,D2,na,na,na,na,na,bark falling off,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A4,POTR7,148,36.5,5.9,,29,na,,D2,na,na,na,na,na,bark falling off,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A5,POTR8,247,30,8,,33.1,na,,D2,na,na,na,na,na,bark falling off,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A6,POTR9,257,32,8.9,,35.8,na,,D2,na,na,na,na,na,bark falling off,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A7,POTR10,268,34,8.4,,13.1,na,,D4,na,na,na,na,na,bark falling off,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A8,POTR11,285,31,11.2,,46.9,na,,D1,na,na,na,na,na,bark falling off,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A9,POTR12,288,22.5,11.4,,40.5,na,,D1,na,na,na,na,na,bark falling off,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A10,POTR13,298,20,9.9,,45.7,na,,D2,na,na,na,na,na,bark falling off,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A11,POTR14,306,24,13.3,,47.5,35.2,,L,na,na,na,na,0,bark falling off,20230927,CM
Lone Pine,20230911,2023,629,"CC, CM, NS",0.1,ft,in,STS to LTR,A12,POTR15,335,28,4.8,,25.1,15.3,,L,na,na,na,na,0,bark falling off,20230927,CM
