ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,RegenPlot,BEST_Treat,Proporation of Regen Plot Sampled,Species,HeightClass,DecayClass,Damage Code,Damage Agent,Total Count,total_seed_count,seed_density,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
848,4c49b2a5-5389-4316-a6d8-3f5c515eb467,LonePine,Pre,Control,Yes,BEST,,31,15m,NA,1,QUGA,B,L,,,28,28,2800,,82c96976-b8cf-4bd6-a53e-4bcbf104b91e,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
853,37d7e2b5-60e5-44c8-bf7c-f66958fb1395,LonePine,Pre,Control,Yes,BEST,,31,15m,NA,1,AMAL2,A,L,,,3,3,300,,82c96976-b8cf-4bd6-a53e-4bcbf104b91e,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
850,6fd9197d-f1c3-480c-8196-acebe7842358,LonePine,Pre,Control,Yes,BEST,,31,15m,NA,1,QUGA,A,D,,,1,1,100,,82c96976-b8cf-4bd6-a53e-4bcbf104b91e,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
849,558b2fb0-57a6-489f-b9c3-ae4096e1239b,LonePine,Pre,Control,Yes,BEST,,31,15m,NA,1,QUGA,A,L,,,6,6,600,,82c96976-b8cf-4bd6-a53e-4bcbf104b91e,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
851,6fc87e4a-6428-42b4-a8f2-0dba0111ea3a,LonePine,Pre,Control,Yes,BEST,,31,15m,NA,1,PIPO,A,L,,,1,1,100,,82c96976-b8cf-4bd6-a53e-4bcbf104b91e,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
851,6fc87e4a-6428-42b4-a8f2-0dba0111ea3a,LonePine,Pre,Control,Yes,BEST,,31,15m,NA,1,PIPO,A,L,,,1,1,100,,82c96976-b8cf-4bd6-a53e-4bcbf104b91e,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
1043,3ce7da37-a211-458e-8245-e55cc14600b8,LonePine,Pre,Control,Yes,BEST,,38,15m,NA,1,PIPO,B,L,,,1,1,100,,3d405b98-4388-4a16-b3c7-4714525fd562,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
1044,d738c193-a108-462e-98b3-8ff0b245186e,LonePine,Pre,Control,Yes,BEST,,38,15m,NA,1,QUGA,B,L,,,34,34,3400,,3d405b98-4388-4a16-b3c7-4714525fd562,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
1045,c7b37feb-7f6d-450e-805a-3af9896e4897,LonePine,Pre,Control,Yes,BEST,,38,15m,NA,1,QUGA,A,L,,,3,3,300,,3d405b98-4388-4a16-b3c7-4714525fd562,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
1042,0fb4dbb7-23f5-46f3-9356-dfb4675bad8a,LonePine,Pre,Control,Yes,BEST,,38,0m,NA,1,PIPO,A,L,,,9,9,900,,824f8a89-fc02-4022-9d8d-967d957f0438,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
1042,0fb4dbb7-23f5-46f3-9356-dfb4675bad8a,LonePine,Pre,Control,Yes,BEST,,38,0m,NA,1,PIPO,A,L,,,9,9,900,,824f8a89-fc02-4022-9d8d-967d957f0438,8/11/2020 2:27,MSI.swindell,8/11/2020 2:27,MSI.swindell
740,Ade31c5-ba32-4408-a6f4-A1b4cba10b3,LonePine,Pre,LTR,Yes,BEST,,53,15m,70_BA,1,AMAL2,B,L,,,47,47,4700,,34ccf568-7c2f-A20-9052-16e275d37b58,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
742,06480186-0579-4069-82f0-5ac3cba929fd,LonePine,Pre,LTR,Yes,BEST,,53,15m,70_BA,1,QUGA,B,L,,,8,8,800,,34ccf568-7c2f-A20-9052-16e275d37b58,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
741,163f7a64-03c1-4bde-9ecb-6e63e99372ed,LonePine,Pre,LTR,Yes,BEST,,53,15m,70_BA,1,AMAL2,A,L,,,6,6,600,,34ccf568-7c2f-A20-9052-16e275d37b58,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
743,baef8c02-9b3f-497e-aeeb-2f495367409f,LonePine,Pre,LTR,Yes,BEST,,53,30m,70_BA,1,PIPO,A,L,,,1,1,100,,b9edff9d-8fa8-48c1-8c8d-a253cff714d6,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
743,baef8c02-9b3f-497e-aeeb-2f495367409f,LonePine,Pre,LTR,Yes,BEST,,53,30m,70_BA,1,PIPO,A,L,,,1,1,100,,b9edff9d-8fa8-48c1-8c8d-a253cff714d6,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
730,ae5961e7-4A9-49a8-8e77-026e7a76a7a2,LonePine,Pre,LTR,Yes,BEST,,55,15m,70_BA,1,AMAL2,B,L,,,66,66,6600,,d60bf7f4-8178-46a3-92fc-044d32f6a7a4,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
729,3ec5d2d9-0cb0-42c6-b0ca-df3ac6270c91,LonePine,Pre,LTR,Yes,BEST,,55,0m,70_BA,1,PIPO,B,L,,,1,1,100,,c0c20758-8ed9-43b6-a299-287654b34c60,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
733,929272c6-79fb-493a-8262-786B680df2b,LonePine,Pre,LTR,Yes,BEST,,55,15m,70_BA,1,AMAL2,A,L,,,8,8,800,,d60bf7f4-8178-46a3-92fc-044d32f6a7a4,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
731,cd72a76a-be5d-48d3-b450-d343a30e63df,LonePine,Pre,LTR,Yes,BEST,,55,15m,70_BA,1,QUGA,A,L,,,9,9,900,,d60bf7f4-8178-46a3-92fc-044d32f6a7a4,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
732,0ff91bb8-8Af-4684-9a50-f2ecf32fec96,LonePine,Pre,LTR,Yes,BEST,,55,15m,70_BA,1,QUGA,A,L,,,5,5,500,,d60bf7f4-8178-46a3-92fc-044d32f6a7a4,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
734,19f3d0a9-d6b2-4f89-9e9f-6e4536f5c139,LonePine,Pre,LTR,Yes,BEST,,56,15m,70_BA,1,AMAL2,B,L,,,32,32,3200,,c85ef0a6-efba-4a97-9b02-b80980bcba30,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
736,4d44cdb2-dd50-4138-8a09-753Ba46dc22,LonePine,Pre,LTR,Yes,BEST,,56,15m,70_BA,1,QUGA,B,L,,,4,4,400,,c85ef0a6-efba-4a97-9b02-b80980bcba30,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
735,7724058f-9b1d-4979-b28c-945543ab3f0e,LonePine,Pre,LTR,Yes,BEST,,56,15m,70_BA,1,AMAL2,A,L,,,14,14,1400,,c85ef0a6-efba-4a97-9b02-b80980bcba30,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
723,0dc3933d-6ee2-4f1d-b692-c41c91b7e557,LonePine,Pre,LTR,Yes,BEST,,57,15m,70_BA,1,AMAL2,B,L,,,67,67,6700,,4f86f7a5-489a-4c20-8c60-ec17d3d4d90d,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
724,c4981628-bdA-440c-b3d9-5e32dd8d1361,LonePine,Pre,LTR,Yes,BEST,,57,15m,70_BA,1,QUGA,B,L,,,23,23,2300,,4f86f7a5-489a-4c20-8c60-ec17d3d4d90d,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
725,a58cd88a-668a-49dc-ad70-3129ea263d13,LonePine,Pre,LTR,Yes,BEST,,57,15m,70_BA,1,QUGA,A,L,,,4,4,400,,4f86f7a5-489a-4c20-8c60-ec17d3d4d90d,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
718,febc2f20-0935-49d8-adc1-9d8b2cf797d7,LonePine,Pre,LTR,Yes,BEST,,58,15m,70_BA,1,AMAL2,B,L,,,93,93,9300,,6a6ab53e-b121-4fa1-8bc2-b68434128c16,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
717,7dc90b39-46de-41c6-b885-ea801dfe01b2,LonePine,Pre,LTR,Yes,BEST,,58,30m,70_BA,1,PIPO,B,L,,,1,1,100,,8bc769bd-c15d-47cd-951c-9026adab8eA,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
720,574aba49-daca-4884-8052-0200365b3a80,LonePine,Pre,LTR,Yes,BEST,,58,15m,70_BA,1,QUGA,B,L,,,7,7,700,,6a6ab53e-b121-4fa1-8bc2-b68434128c16,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
722,8a49c85f-85f8-40f5-9385-f43f51f386be,LonePine,Pre,LTR,Yes,BEST,,58,15m,70_BA,1,AMAL2,A,L,,,3,3,300,,6a6ab53e-b121-4fa1-8bc2-b68434128c16,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
721,ddf0498d-2fd8-45d9-9e1e-f1bc3c83503d,LonePine,Pre,LTR,Yes,BEST,,58,15m,70_BA,1,AMAL2,A,L,,,16,16,1600,,6a6ab53e-b121-4fa1-8bc2-b68434128c16,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
719,51dd7399-33cc-44fb-a5dc-f6275a9f0e85,LonePine,Pre,LTR,Yes,BEST,,58,15m,70_BA,1,QUGA,A,L,,,14,14,1400,,6a6ab53e-b121-4fa1-8bc2-b68434128c16,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
712,e85fefe2-d39f-47a4-ad8a-d7426a4818e2,LonePine,Pre,LTR,Yes,BEST,,59,15m,70_BA,1,AMAL2,B,L,,,71,71,7100,,50b83d2e-5697-47f0-9852-46e1dcf0d176,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
713,ff875ee9-e745-41f2-86f3-01b85dd47452,LonePine,Pre,LTR,Yes,BEST,,59,15m,70_BA,1,QUGA,B,L,,,13,13,1300,,50b83d2e-5697-47f0-9852-46e1dcf0d176,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
715,e686de55-05b6-458e-93b5-a30d59ec4715,LonePine,Pre,LTR,Yes,BEST,,59,15m,70_BA,1,AMAL2,A,L,,,4,4,400,,50b83d2e-5697-47f0-9852-46e1dcf0d176,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
714,b270ed13-3949-49b7-acf2-5b7b8c3a4004,LonePine,Pre,LTR,Yes,BEST,,59,15m,70_BA,1,QUGA,A,L,,,6,6,600,,50b83d2e-5697-47f0-9852-46e1dcf0d176,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
679,4f4f172c-fb16-49bc-874b-45751450e5ad,LonePine,Pre,LTR,Yes,BEST,,60,15m,90_BA,1,AMAL2,B,L,,,16,16,1600,,92274937-bd62-49f3-8e23-3ee3faef4406,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
678,918b01f7-ec8b-4f8b-8734-c43c97ca2c76,LonePine,Pre,LTR,Yes,BEST,,60,15m,90_BA,1,QUGA,B,L,,,22,22,2200,,92274937-bd62-49f3-8e23-3ee3faef4406,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
677,321e10fc-defc-A11-b793-0e6ee8aa8970,LonePine,Pre,LTR,Yes,BEST,,60,15m,90_BA,1,QUGA,A,L,,,6,6,600,,92274937-bd62-49f3-8e23-3ee3faef4406,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
687,1f5e4fc0-94b9-4886-8055-6d6f4bef22d6,LonePine,Pre,LTR,Yes,BEST,,62,15m,90_BA,1,AMAL2,B,L,,,98,98,9800,,474189ed-e145-42f0-8c8c-523f1da56b41,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
686,a3ee27d0-10f5-4cb2-b19d-45750a3a6a16,LonePine,Pre,LTR,Yes,BEST,,62,15m,90_BA,1,QUGA,B,L,,,38,38,3800,,474189ed-e145-42f0-8c8c-523f1da56b41,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
685,28cd5af2-95c3-49a5-8edb-3b10f8f541ee,LonePine,Pre,LTR,Yes,BEST,,62,15m,90_BA,1,AMAL2,A,L,,,13,13,1300,,474189ed-e145-42f0-8c8c-523f1da56b41,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
684,df14f083-037c-405d-8d62-2d0f4cfade07,LonePine,Pre,LTR,Yes,BEST,,62,15m,90_BA,1,QUGA,A,L,,,25,25,2500,,474189ed-e145-42f0-8c8c-523f1da56b41,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
688,1c70f068-Bcf-474c-8390-ca0465807556,LonePine,Pre,LTR,Yes,BEST,,62,15m,90_BA,1,PIPO,A,L,,,1,1,100,,474189ed-e145-42f0-8c8c-523f1da56b41,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
681,83a77afc-2122-4a9a-83a6-b2d42ae2b948,LonePine,Pre,LTR,Yes,BEST,,62,30m,90_BA,1,PIPO,A,L,,,2,2,200,,5c83cb74-8c67-4f52-955e-8ee6a730d9B,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
688,1c70f068-Bcf-474c-8390-ca0465807556,LonePine,Pre,LTR,Yes,BEST,,62,15m,90_BA,1,PIPO,A,L,,,1,1,100,,474189ed-e145-42f0-8c8c-523f1da56b41,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
681,83a77afc-2122-4a9a-83a6-b2d42ae2b948,LonePine,Pre,LTR,Yes,BEST,,62,30m,90_BA,1,PIPO,A,L,,,2,2,200,,5c83cb74-8c67-4f52-955e-8ee6a730d9B,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
689,37def848-02f7-4d15-a2b1-712e67e636f8,LonePine,Pre,STS,Yes,BEST,,63,15m,90_BA,1,QUGA,B,L,,,41,41,4100,,18617Be-3e92-4150-99c3-B2bfb37a7a6,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
690,c17bab70-a511-47a2-8239-6b5852b81cad,LonePine,Pre,STS,Yes,BEST,,63,15m,90_BA,1,QUGA,A,L,,,2,2,200,,18617Be-3e92-4150-99c3-B2bfb37a7a6,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
706,71eb18A-0579-4f0f-90e8-41c85e42a1cd,LonePine,Pre,LTR,Yes,BEST,,64,15m,90_BA,1,AMAL2,B,L,,,26,26,2600,,e1e0f6de-49f0-428c-8c9d-9176bf181957,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
704,ad772483-b9ab-4147-9ad2-4637446fab58,LonePine,Pre,LTR,Yes,BEST,,64,15m,90_BA,1,QUGA,B,L,,,37,37,3700,,e1e0f6de-49f0-428c-8c9d-9176bf181957,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
708,6d1ffdfe-0066-4143-b566-23df99990e88,LonePine,Pre,LTR,Yes,BEST,,64,30m,90_BA,1,POTR5,A,L,,,1,1,100,,826b019d-548b-456d-b26b-13f643600732,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
705,81c9e906-2112-43ed-ae38-b02404d5642b,LonePine,Pre,LTR,Yes,BEST,,64,15m,90_BA,1,QUGA,A,L,,,1,1,100,,e1e0f6de-49f0-428c-8c9d-9176bf181957,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
696,0ecab067-abf4-A3e-93f6-4ff9fff9cd63,LonePine,Pre,LTR,Yes,BEST,,65,15m,90_BA,1,AMAL2,B,L,,,11,11,1100,,9e124942-d6da-4382-88b3-11c1c0cf2d00,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
695,cab7f11e-cf5f-4618-9e62-bf07a3d20a4c,LonePine,Pre,LTR,Yes,BEST,,65,15m,90_BA,1,QUGA,B,L,,,9,9,900,,9e124942-d6da-4382-88b3-11c1c0cf2d00,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
694,76f5cf2a-a00f-4c9e-af3b-11e3ec38eb12,LonePine,Pre,LTR,Yes,BEST,,65,15m,90_BA,1,QUGA,A,L,,,16,16,1600,,9e124942-d6da-4382-88b3-11c1c0cf2d00,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
702,2034b020-3c65-4baa-aed6-874f46e80ec5,LonePine,Pre,LTR,Yes,BEST,,66,15m,90_BA,1,AMAL2,B,L,,,6,6,600,,df7c1931-6f55-4A2-93da-1333255882a1,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
699,af1735a1-0836-4788-b26a-5213e4746478,LonePine,Pre,LTR,Yes,BEST,,66,30m,90_BA,1,PIPO,B,L,,,1,1,100,,a2880499-9084-4de5-914d-2d631f3008eb,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
701,8c7c952e-0a1f-4b08-9c43-da94110c2b3a,LonePine,Pre,LTR,Yes,BEST,,66,15m,90_BA,1,QUGA,B,L,,,6,6,600,,df7c1931-6f55-4A2-93da-1333255882a1,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
703,c123ff47-ed4d-40db-8799-dcb9dcdb425f,LonePine,Pre,LTR,Yes,BEST,,66,15m,90_BA,1,AMAL2,A,L,,,2,2,200,,df7c1931-6f55-4A2-93da-1333255882a1,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
700,38c15655-d9aa-41f8-8a25-22e64dc087dc,LonePine,Pre,LTR,Yes,BEST,,66,15m,90_BA,1,QUGA,A,L,,,8,8,800,,df7c1931-6f55-4A2-93da-1333255882a1,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
698,1247f656-4198-4727-bc26-21dfc53b7570,LonePine,Pre,LTR,Yes,BEST,,66,30m,90_BA,1,PIPO,A,L,,,9,9,900,,a2880499-9084-4de5-914d-2d631f3008eb,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
698,1247f656-4198-4727-bc26-21dfc53b7570,LonePine,Pre,LTR,Yes,BEST,,66,30m,90_BA,1,PIPO,A,L,,,9,9,900,,a2880499-9084-4de5-914d-2d631f3008eb,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
795,57e5224b-8332-4f83-9876-12c02a1e3c69,LonePine,Pre,LTR,No,Bradfield,,76,15m,NA,1,AMAL2,B,L,,,42,42,4200,,e055B6b-0427-4833-953c-f82a5e3eb409,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
797,02f5f86d-A0f-468d-b6cd-89aed1bb5410,LonePine,Pre,LTR,No,Bradfield,,76,15m,NA,1,PRVI,B,L,,,6,6,600,,e055B6b-0427-4833-953c-f82a5e3eb409,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
793,76e81483-ccce-4a9d-8c1b-193349990667,LonePine,Pre,LTR,No,Bradfield,,76,15m,NA,1,QUGA,B,L,,,17,17,1700,,e055B6b-0427-4833-953c-f82a5e3eb409,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
794,eceebbd1-2a55-47ad-be11-b6798700d865,LonePine,Pre,LTR,No,Bradfield,,76,15m,NA,1,AMAL2,A,L,,,4,4,400,,e055B6b-0427-4833-953c-f82a5e3eb409,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
796,9a9d6773-2B1-480a-a582-64a7566a5767,LonePine,Pre,LTR,No,Bradfield,,76,15m,NA,1,QUGA,A,L,,,3,3,300,,e055B6b-0427-4833-953c-f82a5e3eb409,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
802,37f0161c-17f9-A99-898e-3d78587abcee,LonePine,Pre,LTR,No,Bradfield,,77,15m,NA,1,AMAL2,B,L,,,45,45,4500,,5462e1ca-553f-4fd0-835d-1318082f9cf4,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
801,e127bbe5-4320-4d50-b33d-94b69ec3d242,LonePine,Pre,LTR,No,Bradfield,,77,15m,NA,1,QUGA,B,L,,,31,31,3100,,5462e1ca-553f-4fd0-835d-1318082f9cf4,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
803,a11d8283-d0ea-4c16-9ce7-3dbf9e2e78ea,LonePine,Pre,LTR,No,Bradfield,,77,15m,NA,1,QUGA,A,L,,,1,1,100,,5462e1ca-553f-4fd0-835d-1318082f9cf4,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
805,a71640de-1c10-47d5-ae29-479afc8e7b27,LonePine,Pre,LTR,No,Bradfield,,78,15m,NA,1,QUGA,B,L,,,4,4,400,,ccdae5a2-3fb3-4f13-924d-60b01f536c99,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
806,b42bB2a-811b-4A4-b43a-482fe0c4a461,LonePine,Pre,LTR,No,Bradfield,,78,15m,NA,1,QUGA,A,L,,,1,1,100,,ccdae5a2-3fb3-4f13-924d-60b01f536c99,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
905,43dd39ca-b9a6-4a61-99f4-fb2c4cfd69fe,LonePine,Pre,LTR,No,Bradfield,,79,15m,NA,1,AMAL2,B,L,,,6,6,600,,54237a43-a039-4922-8b5a-4f5c5524b7fe,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
904,65a3bc37-a7a9-4255-8806-9001149b22cc,LonePine,Pre,LTR,No,Bradfield,,79,15m,NA,1,QUGA,B,L,,,50,50,5000,,54237a43-a039-4922-8b5a-4f5c5524b7fe,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
906,ef6f0ade-4970-4930-82b5-fa2cba7901e1,LonePine,Pre,LTR,No,Bradfield,,79,15m,NA,1,QUGA,A,L,,,10,10,1000,,54237a43-a039-4922-8b5a-4f5c5524b7fe,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
820,407a9625-7ec0-A99-92ec-05a8c55eed2f,LonePine,Pre,LTR,No,Bradfield,,80,15m,NA,1,AMAL2,B,L,,,36,36,3600,,b816B0a-f335-4d18-88df-e9470c81f942,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
817,07b1ed86-3a7c-4b0d-a275-1b560dd134B,LonePine,Pre,LTR,No,Bradfield,,80,15m,NA,1,PIPO,B,L,,,1,1,100,,b816B0a-f335-4d18-88df-e9470c81f942,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
819,ebceebea-f35c-4834-8ce4-dfa81c44a165,LonePine,Pre,LTR,No,Bradfield,,80,15m,NA,1,QUGA,B,L,,,13,13,1300,,b816B0a-f335-4d18-88df-e9470c81f942,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
818,93a56dc6-7d7d-4f91-995a-0c3e354cffc0,LonePine,Pre,LTR,No,Bradfield,,80,15m,NA,1,QUGA,A,L,,,6,6,600,,b816B0a-f335-4d18-88df-e9470c81f942,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
816,380a604b-6688-4255-bcf1-fd85f871976c,LonePine,Pre,LTR,No,Bradfield,,80,15m,NA,1,PIPO,A,L,,,1,1,100,,b816B0a-f335-4d18-88df-e9470c81f942,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
821,8Aaebaa-c8f5-4089-82fb-8d9c0fc22392,LonePine,Pre,LTR,No,Bradfield,,80,30m,NA,1,PIPO,A,L,,,1,1,100,,543803cd-78fe-4466-9183-8edba0f75a6e,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
816,380a604b-6688-4255-bcf1-fd85f871976c,LonePine,Pre,LTR,No,Bradfield,,80,15m,NA,1,PIPO,A,L,,,1,1,100,,b816B0a-f335-4d18-88df-e9470c81f942,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
821,8Aaebaa-c8f5-4089-82fb-8d9c0fc22392,LonePine,Pre,LTR,No,Bradfield,,80,30m,NA,1,PIPO,A,L,,,1,1,100,,543803cd-78fe-4466-9183-8edba0f75a6e,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
811,618ebe76-77d3-40db-98dc-948678524a29,LonePine,Pre,LTR,No,Bradfield,,81,15m,NA,1,AMAL2,B,D,,,1,1,100,,cc29adb7-246d-4bd0-8ef2-ce6cf02cb99e,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
809,3bbe212c-6384-46ea-b41c-f137ff3cff6b,LonePine,Pre,LTR,No,Bradfield,,81,15m,NA,1,AMAL2,B,L,,,84,84,8400,Some tent catepillars in amal,cc29adb7-246d-4bd0-8ef2-ce6cf02cb99e,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
812,bcf9992f-1691-449f-bc77-d2a6a0193a3c,LonePine,Pre,LTR,No,Bradfield,,81,15m,NA,1,QUGA,B,L,,,22,22,2200,,cc29adb7-246d-4bd0-8ef2-ce6cf02cb99e,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
810,53b63b89-0fa1-497b-9f37-990fc4418465,LonePine,Pre,LTR,No,Bradfield,,81,15m,NA,1,AMAL2,A,L,,,4,4,400,,cc29adb7-246d-4bd0-8ef2-ce6cf02cb99e,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
903,7d6d6650-c34d-4209-8f66-17c6c346ce36,LonePine,Pre,LTR,No,Bradfield,,82,15m,NA,1,AMAL2,B,L,,,3,3,300,,e66827b6-bdc3-476e-8f11-9455edeef73f,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
901,1dd5ef3a-0d84-472b-b801-e685df036545,LonePine,Pre,LTR,No,Bradfield,,82,15m,NA,1,QUGA,B,L,,,25,25,2500,,e66827b6-bdc3-476e-8f11-9455edeef73f,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
902,4dec8fa4-151c-44bb-9f8b-7e15dcdca7f5,LonePine,Pre,LTR,No,Bradfield,,82,15m,NA,1,QUGA,A,L,,,11,11,1100,,e66827b6-bdc3-476e-8f11-9455edeef73f,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
791,8cd525a7-8093-4413-ae59-5579acc63317,LonePine,Pre,STS,No,Bradfield,BR05,83,15m,NA,1,AMAL2,B,L,,,4,4,400,,57e324ce-0895-40d5-ac93-e27e9c433b88,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
790,364dc0de-5a11-40ba-b294-39f5516aaf67,LonePine,Pre,STS,No,Bradfield,BR05,83,15m,NA,1,QUGA,B,D,OTR,,18,18,1800,Fire,57e324ce-0895-40d5-ac93-e27e9c433b88,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
789,8237b15f-a2b1-4307-8686-0a9dd676b151,LonePine,Pre,STS,No,Bradfield,BR05,83,15m,NA,1,QUGA,B,L,,,34,34,3400,,57e324ce-0895-40d5-ac93-e27e9c433b88,7/23/2020 14:48,MSI.swindell,7/23/2020 14:48,MSI.swindell
