ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Tree Number,Species,Decay Class,Tree Damage Code,Damage Agent,Beetle,Cone Production,Shrubs under trees,Diameter Units,DBH,DBH_in,BA,Height Units,Height,Crown Base Height,CR,Max Crown Scorch Ht,Max Stem Char Ht,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1500,45ca3815-5e19-45a1-9693-400624cd5682,LonePine,Pre,LTR,No,lake_canyon,,52,70_BA,,PIPO,L,,,G,None,<half,cm,47,18.50393701,1.867426065,ft,79.9,25.6,67.95994994,,,,a2d337e6-ff66-4ee8-99e1-3e97527fa4b4,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2266,c4fb86f9-6c5f-4ebe-8d00-ced17a3b0f72,LonePine,Pre,Control,Yes,lake_canyon,,224,NA,,PIPO,L,,,G,None,>half,cm,46.9,18.46456693,1.859488025,ft,11.2,,,,,,6ea1e732-bca1-42f0-aa48-f135080549d2,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
1426,bf1dea85-e114-4a3f-a9af-15bec5b57693,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,,PIPO,L,,,G,None,>half,cm,46.8,18.42519685,1.851566892,ft,78.8,5,93.65482234,,,,0056634a-ed7b-4e2e-954f-7ef8c80ff310,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2209,df504daf-ab80-487c-af6b-3f117cc2e3ef,LonePine,Pre,Control,Yes,lake_canyon,,227,NA,,PIPO,L,,,G,None,<half,cm,46.7,18.38582677,1.843662667,,57.6,20.1,65.10416667,,,,b740e280-54b1-4916-9f70-f1ad8e994f7b,8/27/2020 18:34,MSI.swindell,8/27/2020 18:34,MSI.swindell
1055,12301840-8f08-4f9c-a2b6-438ef01ee7a7,LonePine,Pre,STS,No,lake_canyon,,172,NA,,PIPO,L,,,G,None,>half,cm,46.6,18.34645669,1.835775349,ft,75.1,41.6,44.60719041,,,,009242de-ddad-4cf5-9649-f147cb0dbc92,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2277,5c62fa55-4ba8-4200-b790-8bb903fde098,LonePine,Pre,Control,Yes,lake_canyon,,225,NA,,PIPO,L,,,G,None,>half,cm,46.5,18.30708661,1.827904938,ft,48.6,14.7,69.75308642,,,,0e9c9f93-bcc7-4037-974f-9afdef545f23,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
2956,d0da777a-c823-48e8-b911-1cbddde9c81a,LonePine,Pre,STS,No,Ormiston,,321,NA,,PIPO,L,,,G,,,cm,46.5,18.30708661,1.827904938,,52.8,29.2,44.6969697,,,,0e659e89-06e9-4f8b-9c7f-a4036c0db2dd,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
1965,97766de3-a52c-49bb-88b7-b813f19b879b,LonePine,Pre,Control,Yes,canyon_creek,,73,NA,,PIPO,L,,,G,None,<half,cm,46.5,18.30708661,1.827904938,ft,53.6,19.6,63.43283582,,,,b4539c70-2857-4a1c-b30d-bcd935e067a8,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
2356,213f43a4-34ff-4c73-91a2-f9d1dbdd2505,LonePine,Pre,Control,Yes,lake_canyon,,212,NA,,PIPO,L,,,G,None,<half,cm,46.5,18.30708661,1.827904938,ft,61.7,25,59.48136143,,2,,8a8d99dd-9ade-4b4d-b0d0-c428d313eec6,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
1131,c771dc3d-96ab-4593-9e9f-f896c18fb84c,LonePine,Pre,STS,No,lake_canyon,BR11,174,NA,,PIPO,L,,,G,None,>half,cm,46.4,18.26771654,1.820051435,ft,75.4,47,37.66578249,,,,cfe9ebd2-f5d8-4b76-a873-e46fce4b6ac8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
3034,f246b82a-90c4-44ba-be65-dd985c55b6be,LonePine,Pre,STS,No,Ormiston,,319,NA,,PIPO,L,,,G,,,cm,46.3,18.22834646,1.81221484,,58.6,17.1,70.81911263,,,,58e914e3-710e-49cf-bad6-b9b9f52704d0,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
675,8484b7bb-486f-45f3-9b91-eb2af6109622,LonePine,Pre,LTR,No,Bradfield,,64,90_BA,,PIPO,L,,,G,,,cm,46.3,18.22834646,1.81221484,,78,27.3,65,,,,851ce1ba-d18b-4bd2-8a68-c5b40af7f0ad,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
3152,d5c18766-488d-488b-a381-a6b69a1a38dc,LonePine,Pre,LTR,No,Ormiston,,298,NA,,PIPO,L,,,G,,,cm,46.2,18.18897638,1.804395152,,50,20,60,,,,a1d45283-baf0-48d5-bbfb-3035fb67be65,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
2627,090de48b-c562-4b73-ba80-1c9cf320205a,LonePine,Pre,Control,Yes,Lake_canyon,BR12,290,NA,,PIPO,L,,,G,,,cm,46.2,18.18897638,1.804395152,,68.9,34.2,50.3628447,,,,1bf2b68c-f18b-4cef-b690-812df6494e9f,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1175,6eea6ba9-c962-4d2e-885f-58797a36a7d4,LonePine,Pre,Control,Yes,lake_canyon,,38,NA,,QUGA,L,,,G,,,in,4.2,4.2,0.09620856,ft,10,,,,,3 individuals,3955e5b6-cb03-46b5-9228-71ea357432cd,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2598,9c7a5e85-b966-4282-81b9-b018bea167c6,LonePine,Pre,Control,Yes,Lake_canyon,,269,NA,,PIPO,L,,,G,,,cm,46.1,18.1496063,1.796592371,,68.5,48.8,28.75912409,,,,784b312c-d571-44c8-8430-778dca7e0345,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2693,cea2fc9f-cb48-4dec-9cb6-d255cd65b309,LonePine,Pre,Control,Yes,Lake_canyon,BR12,292,NA,,PIPO,L,,,G,,,cm,45.9,18.07086614,1.781037532,,60,35,41.66666667,,,,cbf1d876-ad91-40a9-a1f7-967230bd09ed,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2469,577ca4b9-73ac-44cd-94fc-da6bacd406d6,LonePine,Pre,LTR,No,glade_canyon,,202,NA,,PIPO,L,,,G,None,<half,cm,45.9,18.07086614,1.781037532,ft,68.2,40,41.34897361,,,,5df5e93a-79f9-43a8-ac82-37bdc437fe7a,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
1427,a378cb47-9de8-474e-aafb-2727a0663964,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,,PIPO,L,,,G,None,>half,cm,45.9,18.07086614,1.781037532,ft,76.6,15,80.41775457,,,,0056634a-ed7b-4e2e-954f-7ef8c80ff310,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
3049,120e9a9d-f307-4202-9b87-ddac0334bcf1,LonePine,Pre,LTR,No,Ormiston,,296,NA,,PIPO,L,,,G,,,cm,45.8,18.03149606,1.773285473,,52.9,20.4,61.43667297,,,,74266fab-a1c3-444f-906e-9686650d4106,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
2494,9944d495-a722-44af-9332-427b4bce3011,LonePine,Pre,Control,Yes,glade_canyon,,22,NA,,PIPO,L,,,G,,,cm,45.8,18.03149606,1.773285473,ft,70.2,,,,,,de57c9f6-1bc1-4b41-b50b-9a7d7461f1a8,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
1421,96cfd9ee-736d-4e30-9cec-15cc35af932d,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,,PIPO,L,,,G,None,<half,cm,45.8,18.03149606,1.773285473,ft,75.1,16.7,77.76298269,,,,0056634a-ed7b-4e2e-954f-7ef8c80ff310,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2259,0bf99cb2-e7af-4be8-96f4-1a46ba67b8b0,LonePine,Pre,Control,Yes,lake_canyon,,223,NA,,PIPO,L,,,G,None,>half,cm,45.7,17.99212598,1.765550322,ft,52.2,21.9,58.04597701,,,,ce6f8a56-019a-4a9d-9897-a41853b4d4a3,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
2274,e1b102e8-a7fd-4c12-b74e-378c8114bf05,LonePine,Pre,Control,Yes,lake_canyon,,225,NA,,PIPO,L,,,G,None,<half,cm,45.6,17.95275591,1.757832079,ft,44.3,23.4,47.17832957,,,,0e9c9f93-bcc7-4037-974f-9afdef545f23,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
1442,09dbdf40-714a-4a86-a767-bad3bf7bf6a7,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,,PIPO,L,,,G,None,>half,cm,45.6,17.95275591,1.757832079,ft,63.2,19.4,69.30379747,,,,ef393d47-9c19-4a12-bcf3-6c954d433718,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
3272,1984a888-8e79-4f2f-a44e-c67706e893bb,LonePine,Pre,Control,Yes,Ormiston,,243,NA,,PIPO,D,,,D,,,cm,39,15.35433071,1.285810342,,28,,,,,,c746e2ac-e75c-4fdf-a810-b263fa413695,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
3154,59ae4107-3fc0-40ac-a7c4-4ca648de4c12,LonePine,Pre,LTR,No,Ormiston,,298,NA,,PIPO,L,,,G,,,cm,45.5,17.91338583,1.750130743,,53,25,52.83018868,,,,a1d45283-baf0-48d5-bbfb-3035fb67be65,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
1434,048bb60d-57e1-46a7-8377-52aae79c148c,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,,PIPO,L,,,G,None,>half,cm,45.4,17.87401575,1.742446314,ft,68.5,25.5,62.77372263,,,,0056634a-ed7b-4e2e-954f-7ef8c80ff310,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1279,e8b25e95-dddf-4e7b-90ce-f300e900cdca,LonePine,Pre,LTR,No,lake_canyon,,165,NA,,PIPO,L,,,G,None,>half,cm,45.3,17.83464567,1.734778793,ft,57.1,24.1,57.79334501,,,,102cc9e5-1c58-473a-a6c8-2754e6b39ba8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2236,2619c19b-3135-449e-b2e9-049e9bb2645e,LonePine,Pre,Control,Yes,lake_canyon,,228,NA,,PIPO,L,,,G,None,<half,cm,45.2,17.79527559,1.727128179,ft,56.6,33.4,40.98939929,,,,69954eaf-8b34-48c8-8304-32ff58d25b54,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
2320,56be54fe-0f1c-4227-976b-cd4ab8f673e9,LonePine,,,,,,213,,,PIPO,L,,,G,None,<half,cm,45.2,17.79527559,1.727128179,ft,62.4,25.9,58.49358974,,,,5f8da2b4-2f44-4441-91f3-69e747e83ee4,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
3333,0c7c6ce9-1d94-4487-bd85-4a29f737a0d6,LonePine,Pre,Control,Yes,Ormiston,,250,NA,,PIPO,L,,,G,,,cm,45.2,17.79527559,1.727128179,,70.3,28.4,59.60170697,,10,,80ca976c-70a9-4f0a-ba13-e83e133e248f,9/17/2020 20:11,MSI.swindell,9/17/2020 20:11,MSI.swindell
2220,681bf252-55ae-4903-b7db-4a63b3facea9,LonePine,Pre,Control,Yes,lake_canyon,,226,NA,,PIPO,L,,,G,None,<half,cm,45.1,17.75590551,1.719494473,ft,51.6,25,51.5503876,,,,709115aa-f08d-4809-992d-fc7e62124864,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
2050,3108505b-0a87-4367-bfaa-822920e8f86e,LonePine,Pre,Control,,,,247,NA,,PIPO,L,,,G,,,cm,45,17.71653543,1.711877674,,53.9,,,,,,cf8c3d52-1446-4e36-951b-8c41d882ba3f,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
2684,ebac1dbb-f734-4381-99cb-e9d1dff8df57,LonePine,Pre,Control,Yes,Lake_canyon,BR12,292,NA,,PIPO,L,,,G,,,cm,45,17.71653543,1.711877674,,55,40,27.27272727,,,,cbf1d876-ad91-40a9-a1f7-967230bd09ed,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2444,7bc5dd2b-0a22-4760-bb85-42585f3fb822,LonePine,Pre,LTR,No,glsde_canyon,,204,NA,,PIPO,L,,,G,None,>half,cm,44.9,17.67716535,1.704277782,ft,59,34.9,40.84745763,,,,f5973146-71c8-4858-8313-5c443ca8c35b,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
278,e9f9be42-0f1f-4172-a485-0740ac17a08f,LonePine,Pre,Control,Yes,wolf_den,,7,NA,56,PIPO,L,,,G,Several,<half,cm,44.8,17.63779528,1.696694798,ft,58.2,12.6,78.35051546,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/2020 22:05,MSI.swindell,7/16/2020 22:05,MSI.swindell
2943,9ca07f6d-4006-4d0a-903e-5d34118da22e,LonePine,Pre,STS,No,Ormiston,,315,NA,,PIPO,L,,,G,,,cm,44.7,17.5984252,1.689128722,,59.1,40,32.31810491,,,,a5f4af89-7c0d-4d1a-9450-738bc6b673b0,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
2553,65fd60da-fa81-49b6-8f32-bb35e0e2481b,LonePine,Pre,Control,Yes,Lake_canyon,,260,NA,,PIPO,L,,,G,,,cm,44.7,17.5984252,1.689128722,,60.6,23.9,60.56105611,,,,619a8cbc-1548-421a-bbed-d1edbdd78534,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
2623,51a61e71-1acb-4878-b6a0-1f03775caa2e,LonePine,Pre,Control,Yes,Lake_canyon,BR12,290,NA,,PIPO,L,,,G,,,cm,44.7,17.5984252,1.689128722,,71.5,40.9,42.7972028,,,,1bf2b68c-f18b-4cef-b690-812df6494e9f,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1291,25f995c8-9545-4bd4-a751-b8d5bf7c1d20,LonePine,Pre,LTR,No,lake_canyon,,165,NA,,PIPO,L,,,G,None,<half,cm,44.6,17.55905512,1.681579552,ft,63.2,23.8,62.34177215,,,,102cc9e5-1c58-473a-a6c8-2754e6b39ba8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1367,af168de3-bd67-46ad-8edb-ee00d03c81aa,LonePine,,,,,,41,90_BA,,PIPO,L,,,G,None,>half,cm,44.6,17.55905512,1.681579552,ft,75.1,29,61.38482024,,,,23440897-5f8f-4038-97d4-fd363012ca0a,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1151,5b21cb6b-9749-4fcf-a79c-ac54ab4acef3,LonePine,Pre,STS,No,lake_canyon,BR11,174,NA,,PIPO,L,,,G,None,>half,cm,44.6,17.55905512,1.681579552,ft,76.4,31.3,59.03141361,,,,cfe9ebd2-f5d8-4b76-a873-e46fce4b6ac8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2994,cc97b6d8-e036-471a-97a6-e96c5d071e88,LonePine,Pre,STS,No,Ormiston,,321,NA,,PIPO,L,,,G,,,cm,44.5,17.51968504,1.674047291,,48,16,66.66666667,,,,0e659e89-06e9-4f8b-9c7f-a4036c0db2dd,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
1446,766d61ad-a708-4c73-87d9-007371dd9067,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,,PIPO,L,,,G,None,>half,cm,44.5,17.51968504,1.674047291,ft,49.9,12,75.95190381,,,,ef393d47-9c19-4a12-bcf3-6c954d433718,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2471,80d6fc09-fc85-46dd-8513-115dcfd0480b,LonePine,Pre,LTR,No,glade_canyon,,202,NA,,PIPO,L,,,G,None,>half,cm,44.4,17.48031496,1.666531936,ft,49.9,11,77.95591182,,,,5df5e93a-79f9-43a8-ac82-37bdc437fe7a,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
3172,c3612088-ab18-4775-8038-a0077cbb2d53,LonePine,Pre,LTR,No,Ormiston,,295,NA,,PIPO,L,,,G,,,cm,44.3,17.44094488,1.659033489,,55.6,14.7,73.56115108,,,,01d9073d-9ca7-4d4c-83c0-b08f9b2b361a,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
2583,133d4ad1-f9af-4d94-9294-c38408b10723,LonePine,Pre,Control,Yes,Lake_canyon,,266,NA,,PIPO,L,,,G,,,cm,44.2,17.4015748,1.65155195,,50.5,27.9,44.75247525,,,,1fb297d7-7472-4e4f-9219-e832af962ef8,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1035,7dd29cc4-dc5b-4841-b253-4c99451308a6,LonePine,Pre,STS,No,lake_canyon,BR11,169,NA,,PIPO,L,,,G,None,>half,cm,44.2,17.4015748,1.65155195,ft,64.9,25.1,61.32511556,,,,ff0832cc-4e2f-4662-a3f7-3b12e85a47b1,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1181,96e322a1-b5ff-46b8-965e-65fb444099da,LonePine,Pre,Control,Yes,lake_canyon,,32,NA,,PIPO,L,,,G,,,cm,44.2,17.4015748,1.65155195,ft,73.4,33,55.04087193,,,,ebd86b3c-8d33-4945-9bf5-a1a2c695b23b,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
3135,30ec75c1-90ff-4105-ab2f-3d72ae6ff75b,LonePine,Pre,LTR,No,Ormiston,,299,NA,,PIPO,L,,,G,,,cm,44.1,17.36220472,1.644087318,,49.1,26.4,46.23217923,,,,1326a0c7-9f52-43fa-b3c2-d576ae1fe613,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
3014,00a43ad0-613b-4ba6-be9f-c519deff66b5,LonePine,Pre,LTR,No,Ormiston,,316,NA,,PIPO,L,,,G,,,cm,44.1,17.36220472,1.644087318,,58.6,25.5,56.48464164,,,,c5b1d02c-c068-4f6b-9eb8-72dfbd30c7ee,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
2672,ca8eb9a6-0407-4240-8bcc-3c134a4c5400,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,44,17.32283465,1.636639593,,50,40,20,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1956,a15d7d98-5724-495e-97c2-50a9d0d40656,LonePine,Pre,Control,Yes,canyon_creek,,73,NA,,PIPO,L,,,G,None,<half,cm,44,17.32283465,1.636639593,ft,58.2,29.5,49.31271478,,,,b4539c70-2857-4a1c-b30d-bcd935e067a8,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
2982,e28b1971-afb5-4587-91a4-94baffed6c16,LonePine,Pre,STS,No,Ormiston,,321,NA,,PIPO,L,,,G,,,cm,44,17.32283465,1.636639593,,65,30,53.84615385,,,,0e659e89-06e9-4f8b-9c7f-a4036c0db2dd,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
1198,5703fbb1-87c7-4e2d-a4a5-706011641d04,LonePine,Pre,LTR,No,lake_canyon,,161,NA,,QUGA,L,,,G,,,in,4.2,4.2,0.09620856,ft,11,,,,,5 individuals this size,bcf826ae-e25c-47dd-a2dc-217d14e7c8d6,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1216,907e3006-7fe7-4c12-a7c9-804e8b8b7401,LonePine,Pre,LTR,No,lake_canyon,,161,NA,,QUGA,L,,,G,,,in,4.2,4.2,0.09620856,ft,11,,,,,5 individuals this size,43c9f68f-52c2-4796-9647-1e33a3209d6a,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1152,2dd08852-a7b0-44df-b0c7-a3e9ab17388b,LonePine,Pre,STS,No,lake_canyon,BR11,174,NA,,PIPO,L,,,G,None,>half,cm,44,17.32283465,1.636639593,ft,74.3,38.5,48.18304172,,,,cfe9ebd2-f5d8-4b76-a873-e46fce4b6ac8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
3219,ea198e55-d7d8-45db-9f63-49b6413d309e,LonePine,Pre,Control,Yes,Ormiston,,313,NA,,PIPO,L,,,G,,,cm,43.9,17.28346457,1.629208776,,52.9,26.7,49.52741021,,,,3bc1ac2a-78c2-40a7-ba16-2059e42f29ea,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
2758,6f01e052-91a5-4aa7-8655-69d1b43fe6e4,LonePine,Pre,Control,Yes,Haycamp,,274,NA,,PIPO,L,,,G,,,cm,43.9,17.28346457,1.629208776,,61.3,33.6,45.18760196,,,,3143318f-0047-404c-875f-2db783acd6cf,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
1783,abf9ef74-45da-4c2a-96a4-9cf4ae8e6766,LonePine,Pre,STS,No,Narraguinnep,,119,NA,,PIPO,L,,,G,,,cm,43.8,17.24409449,1.621794866,,62.2,10.4,83.27974277,,,,01f56345-7484-4dc3-a6bf-6fc648182cfb,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
2768,9fd18085-24ff-41b5-a57e-79e082a6d578,LonePine,Pre,Control,Yes,Haycamp,,277,NA,,PIPO,L,,,G,,,cm,43.8,17.24409449,1.621794866,,62.6,25.2,59.74440895,,12,,a8adf998-e105-46b1-acc8-6a6fd515d839,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
2269,08533a5c-db1a-47cd-ae5a-8e18944c10e1,LonePine,Pre,Control,Yes,lake_canyon,,225,NA,,PIPO,L,,,G,None,<half,cm,43.7,17.20472441,1.614397864,ft,47.3,16,66.17336152,,,,0e9c9f93-bcc7-4037-974f-9afdef545f23,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
2317,4a64f305-e7f8-4a19-97d9-bbf17cbfff97,LonePine,,,,,,213,,,PIPO,L,,,G,None,<half,cm,43.7,17.20472441,1.614397864,ft,62.4,19,69.55128205,,2,,5f8da2b4-2f44-4441-91f3-69e747e83ee4,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
2351,28e2fe4d-56cf-4509-af78-74b683eb1337,LonePine,Pre,Control,Yes,lake_canyon,,212,NA,,PIPO,L,,,G,None,<half,cm,43.6,17.16535433,1.607017769,ft,48.9,9,81.59509202,10,4.5,,8a8d99dd-9ade-4b4d-b0d0-c428d313eec6,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
3178,407446bd-e0b7-408f-8f8b-4a2f61312e5f,LonePine,Pre,LTR,No,Ormiston,,294,NA,,PIPO,L,,,G,,,cm,43.6,17.16535433,1.607017769,,49.1,9.6,80.44806517,,,,cf29cf0e-fee7-4b67-9831-99fb54dfa459,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
1399,37acaebb-2858-4d0d-b106-e7bffe82a823,LonePine,Pre,LTR,No,lake_canyon,,46,70_BA,,PIPO,L,,,G,None,<half,cm,43.6,17.16535433,1.607017769,ft,65.4,14,78.59327217,,,,727d2673-3261-4b57-8e7c-64a3a98052ab,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2478,6fc17c72-62b8-408d-8f38-00eb9e6c8f0d,LonePine,Pre,LTR,No,glade_canyon,,203,NA,,PIPO,L,,,G,None,>half,cm,43.5,17.12598425,1.599654582,ft,67,15.9,76.26865672,,,,7ee8ba15-b564-4d98-a0be-37d85ac058ee,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
1402,cb6b1958-cc29-4345-8d56-4081f6864f3c,LonePine,Pre,LTR,No,lake_canyon,,46,70_BA,,PIPO,L,,,G,None,<half,cm,43.5,17.12598425,1.599654582,ft,70.6,10,85.83569405,,,,727d2673-3261-4b57-8e7c-64a3a98052ab,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2447,29ac6c34-1f55-495e-9c74-7e3694693142,LonePine,Pre,LTR,No,glsde_canyon,,204,NA,,PIPO,L,,,G,None,>half,cm,43.4,17.08661417,1.592308302,ft,45.9,20,56.42701525,,,,f5973146-71c8-4858-8313-5c443ca8c35b,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
3137,0dcad6bc-0515-494d-bb8e-51106d65be2c,LonePine,Pre,LTR,No,Ormiston,,299,NA,,PIPO,L,,,G,,,cm,43.4,17.08661417,1.592308302,,47.7,26,45.49266247,,,,1326a0c7-9f52-43fa-b3c2-d576ae1fe613,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
